year,state_name,district_name,rape_women_above_18,dowry_deaths,kidnapping_and_abduction,cruelty_by_husband_or_his_relatives
2020,Bihar,Saran,20.0,76.0,25.0,97.0
2020,Bihar,Sheikhpura,1.0,4.0,4.0,11.0
2020,Bihar,Sheohar,2.0,5.0,4.0,9.0
2020,Bihar,Sitamarhi,35.0,26.0,26.0,53.0
2020,Bihar,Siwan,8.0,33.0,25.0,20.0
2020,Bihar,Supaul,6.0,16.0,0.0,30.0
2020,Bihar,Vaishali,22.0,63.0,44.0,56.0
2020,Bihar,Patna,0.0,0.0,0.0,0.0
2020,Bihar,Patna,0.0,0.0,0.0,0.0
2020,Chhattisgarh,Balod,14.0,3.0,0.0,12.0
2020,Chhattisgarh,Balrampur Ramanujganj,96.0,3.0,51.0,15.0
2020,Chhattisgarh,Bemetara,17.0,3.0,32.0,13.0
2020,Chhattisgarh,Bilaspur,88.0,12.0,0.0,72.0
2020,Chhattisgarh,Bijapur,5.0,0.0,15.0,0.0
2020,Chhattisgarh,Dakshin Bastar Dantewada,5.0,0.0,9.0,2.0
2020,Chhattisgarh,Dhamtari,28.0,2.0,29.0,12.0
2020,Chhattisgarh,Durg,63.0,2.0,139.0,99.0
2020,Chhattisgarh,Gariyaband,14.0,0.0,10.0,4.0
2020,Chhattisgarh,Raipur,1.0,0.0,2.0,0.0
2020,Chhattisgarh,Bastar,35.0,3.0,0.0,16.0
2020,Chhattisgarh,Janjgir-Champa,35.0,5.0,105.0,33.0
2020,Chhattisgarh,Jashpur,54.0,0.0,45.0,15.0
2020,Chhattisgarh,Kabeerdham,24.0,0.0,44.0,22.0
2020,Chhattisgarh,Uttar Bastar Kanker,42.0,2.0,30.0,10.0
2020,Chhattisgarh,Kondagaon,10.0,1.0,0.0,5.0
2020,Chhattisgarh,Korba,47.0,5.0,44.0,19.0
2020,Chhattisgarh,Korea,70.0,2.0,50.0,28.0
2020,Chhattisgarh,Mahasamund,47.0,3.0,45.0,8.0
2020,Chhattisgarh,Mungeli,13.0,1.0,24.0,13.0
2020,Chhattisgarh,Narayanpur,7.0,0.0,5.0,2.0
2020,Chhattisgarh,Raigarh,150.0,6.0,0.0,54.0
2020,Chhattisgarh,Raipur,103.0,7.0,208.0,70.0
2020,Chhattisgarh,Rajnandgaon,41.0,7.0,0.0,36.0
2020,Chhattisgarh,Surguja,96.0,1.0,56.0,26.0
2020,Chhattisgarh,Sukma,7.0,0.0,9.0,4.0
2020,Chhattisgarh,Surajpur,49.0,2.0,18.0,17.0
2020,Chhattisgarh,Gaurela Pendra Marwahi,4.0,0.0,19.0,1.0
2020,Goa,North Goa,12.0,0.0,13.0,2.0
2020,Goa,South Goa,6.0,0.0,10.0,6.0
2020,Goa,North Goa,1.0,0.0,0.0,0.0
2020,Gujarat,Ahmadabad,77.0,0.0,48.0,836.0
2020,Gujarat,Ahmadabad,6.0,0.0,7.0,34.0
2020,Gujarat,Amreli,13.0,1.0,1.0,105.0
2020,Gujarat,Anand,14.0,0.0,1.0,66.0
2020,Gujarat,Arvalli,6.0,0.0,0.0,74.0
2020,Gujarat,Banas Kantha,29.0,0.0,47.0,197.0
2020,Gujarat,Bharuch,8.0,1.0,3.0,58.0
2020,Gujarat,Bhavnagar,16.0,0.0,1.0,151.0
2020,Gujarat,Botad,6.0,0.0,0.0,19.0
2020,Gujarat,Chhotaudepur,13.0,0.0,0.0,8.0
2020,Gujarat,Gandhinagar,0.0,0.0,0.0,0.0
2020,Gujarat,Dohad,19.0,0.0,3.0,37.0
2020,Gujarat,Dang,2.0,0.0,0.0,2.0
2020,Gujarat,Devbhumi Dwarka,1.0,0.0,0.0,48.0
2020,Gujarat,Gandhinagar,5.0,0.0,6.0,81.0
2020,Gujarat,Gir Somnath,13.0,0.0,1.0,84.0
2020,Gujarat,Jamnagar,12.0,1.0,0.0,39.0
2020,Gujarat,Junagadh,10.0,0.0,0.0,167.0
2020,Gujarat,Kachchh,19.0,0.0,0.0,76.0
2020,Gujarat,Kachchh,13.0,0.0,8.0,51.0
2020,Gujarat,Kheda,6.0,0.0,0.0,64.0
2020,Gujarat,Mahisagar,1.0,0.0,7.0,27.0
2020,Gujarat,Mahesana,10.0,0.0,3.0,63.0
2020,Gujarat,Morbi,8.0,0.0,0.0,12.0
2020,Gujarat,Narmada,3.0,0.0,0.0,11.0
2020,Gujarat,Navsari,5.0,1.0,5.0,14.0
2020,Gujarat,Panch Mahals,7.0,0.0,1.0,50.0
2020,Gujarat,Patan,20.0,0.0,11.0,71.0
2020,Gujarat,Porbandar,3.0,0.0,0.0,26.0
2020,Gujarat,Rajkot,23.0,0.0,0.0,64.0
2020,Gujarat,Rajkot,17.0,0.0,1.0,122.0
2020,Gujarat,Sabar Kantha,8.0,0.0,0.0,75.0
2020,Gujarat,Surat,27.0,0.0,0.0,342.0
2020,Gujarat,Surat,6.0,1.0,14.0,17.0
2020,Gujarat,Surendranagar,10.0,0.0,0.0,15.0
2020,Gujarat,Tapi,3.0,0.0,0.0,4.0
2020,Gujarat,Vadodara,20.0,0.0,1.0,181.0
2020,Gujarat,Vadodara,15.0,0.0,4.0,42.0
2020,Gujarat,Valsad,10.0,1.0,6.0,12.0
2020,Gujarat,Ahmadabad,0.0,0.0,0.0,0.0
2020,Gujarat,Bhavnagar,0.0,0.0,0.0,0.0
2020,Gujarat,Kachchh,0.0,0.0,0.0,0.0
2020,Gujarat,Gandhinagar,0.0,0.0,0.0,0.0
2020,Gujarat,Junagadh,0.0,0.0,0.0,0.0
2020,Gujarat,Panch Mahals,0.0,0.0,0.0,0.0
2020,Gujarat,Rajkot,0.0,0.0,0.0,0.0
2020,Gujarat,Surat,0.0,0.0,0.0,0.0
2020,Gujarat,Vadodara,0.0,0.0,0.0,0.0
2020,Haryana,Ambala,49.0,6.0,0.0,258.0
2020,Haryana,Bhiwani,43.0,14.0,0.0,178.0
2020,Haryana,Faridabad,131.0,19.0,69.0,401.0
2020,Haryana,Fatehabad,29.0,8.0,0.0,64.0
2020,Haryana,Ambala,0.0,1.0,0.0,0.0
2020,Haryana,Gurugram,173.0,26.0,15.0,291.0
2020,Haryana,Hisar,67.0,7.0,1.0,191.0
2020,Haryana,Jhajjar,31.0,13.0,0.0,177.0
2020,Haryana,Jind,43.0,6.0,0.0,138.0
2020,Haryana,Kaithal,21.0,8.0,0.0,173.0
2020,Haryana,Karnal,97.0,9.0,0.0,252.0
2020,Haryana,Kurukshetra,51.0,7.0,0.0,285.0
2020,Haryana,Mahendragarh,32.0,9.0,0.0,46.0
2020,Haryana,Nuh,63.0,20.0,0.0,54.0
2020,Haryana,Palwal,32.0,16.0,0.0,106.0
2020,Haryana,Panchkula,36.0,3.0,0.0,95.0
2020,Haryana,Panipat,67.0,12.0,3.0,261.0
2020,Haryana,Rewari,54.0,12.0,7.0,204.0
2020,Haryana,Rohtak,70.0,14.0,0.0,245.0
2020,Haryana,Sirsa,66.0,5.0,0.0,153.0
2020,Haryana,Sonipat,80.0,21.0,1.0,241.0
2020,Haryana,Yamunanagar,102.0,9.0,0.0,243.0
2020,Haryana,Charki Dadri,18.0,3.0,0.0,22.0
2020,Haryana,Hisar,18.0,3.0,0.0,41.0
2020,Himachal Pradesh,Solan,5.0,1.0,11.0,14.0
2020,Himachal Pradesh,Bilaspur,9.0,0.0,15.0,16.0
2020,Himachal Pradesh,Chamba,6.0,0.0,0.0,8.0
2020,Himachal Pradesh,Shimla,0.0,0.0,0.0,0.0
2020,Himachal Pradesh,Shimla,0.0,0.0,0.0,0.0
2020,Himachal Pradesh,Hamirpur,2.0,0.0,0.0,15.0
2020,Himachal Pradesh,Kangra,22.0,0.0,0.0,46.0
2020,Himachal Pradesh,Kinnaur,0.0,0.0,4.0,2.0
2020,Himachal Pradesh,Kullu,16.0,0.0,23.0,15.0
2020,Himachal Pradesh,Mandi,22.0,0.0,0.0,62.0
2020,Himachal Pradesh,Shimla,16.0,0.0,3.0,32.0
2020,Himachal Pradesh,Sirmaur,15.0,0.0,14.0,15.0
2020,Himachal Pradesh,Solan,9.0,0.0,13.0,9.0
2020,Himachal Pradesh,Una,11.0,0.0,3.0,25.0
2020,Himachal Pradesh,Shimla,0.0,0.0,0.0,0.0
2020,Jharkhand,Bokaro,38.0,19.0,96.0,61.0
2020,Jharkhand,West Singhbhum,47.0,2.0,2.0,17.0
2020,Jharkhand,Chatra,30.0,13.0,0.0,6.0
2020,Jharkhand,Deoghar,44.0,22.0,0.0,53.0
2020,Jharkhand,Dhanbad,70.0,22.0,26.0,74.0
2020,Jharkhand,Dhanbad,0.0,0.0,0.0,0.0
2020,Jharkhand,Dumka,29.0,10.0,7.0,21.0
2020,Jharkhand,Garhwa,70.0,9.0,0.0,68.0
2020,Jharkhand,Giridih,49.0,39.0,0.0,61.0
2020,Jharkhand,Godda,45.0,10.0,0.0,42.0
2020,Jharkhand,Gumla,55.0,2.0,11.0,17.0
2020,Jharkhand,Hazaribagh,79.0,25.0,7.0,36.0
2020,Jharkhand,East Singhbum,104.0,11.0,11.0,80.0
2020,Jharkhand,East Singhbum,0.0,0.0,0.0,0.0
2020,Jharkhand,Jamtara,13.0,8.0,0.0,15.0
2020,Jharkhand,Khunti,33.0,0.0,0.0,10.0
2020,Jharkhand,Koderma,13.0,15.0,0.0,15.0
2020,Jharkhand,Latehar,48.0,12.0,1.0,12.0
2020,Jharkhand,Lohardaga,37.0,4.0,0.0,5.0
2020,Jharkhand,Pakur,39.0,5.0,4.0,16.0
2020,Jharkhand,Palamu,56.0,11.0,5.0,30.0
2020,Jharkhand,Ramgarh,33.0,10.0,0.0,11.0
2020,Jharkhand,Ranchi,157.0,16.0,0.0,117.0
2020,Jharkhand,Sahebganj,72.0,4.0,0.0,68.0
2020,Jharkhand,Saraikela Kharsawan,23.0,6.0,0.0,15.0
2020,Jharkhand,Simdega,21.0,0.0,0.0,7.0
2020,Karnataka,Bagalkote,10.0,4.0,1.0,31.0
2020,Karnataka,Bengaluru Urban,108.0,28.0,469.0,401.0
2020,Karnataka,Bengaluru Urban,14.0,7.0,0.0,86.0
2020,Karnataka,Belagavi,31.0,2.0,5.0,93.0
2020,Karnataka,Ballari,29.0,9.0,7.0,87.0
2020,Karnataka,Bidar,5.0,8.0,6.0,61.0
2020,Karnataka,Vijayapura,2.0,3.0,8.0,90.0
2020,Karnataka,Chikkaballapura,20.0,6.0,39.0,26.0
2020,Karnataka,Chamarajanagara,15.0,4.0,2.0,17.0
2020,Karnataka,Chikkamagaluru,10.0,2.0,0.0,50.0
2020,Karnataka,Chitradurga,13.0,6.0,6.0,46.0
2020,Karnataka,Dakshina Kannada,6.0,0.0,1.0,18.0
2020,Karnataka,Davangere,20.0,5.0,13.0,57.0
2020,Karnataka,Dharwad,4.0,1.0,0.0,13.0
2020,Karnataka,Gadag,5.0,0.0,0.0,18.0
2020,Karnataka,Kalaburagi,21.0,8.0,8.0,91.0
2020,Karnataka,Hassan,19.0,14.0,70.0,64.0
2020,Karnataka,Haveri,10.0,6.0,0.0,35.0
2020,Karnataka,Dharwad,5.0,1.0,13.0,62.0
2020,Karnataka,Belagavi,3.0,0.0,0.0,6.0
2020,Karnataka,Kodagu,9.0,0.0,0.0,37.0
2020,Karnataka,Kolar,10.0,6.0,0.0,11.0
2020,Karnataka,Koppal,8.0,3.0,18.0,56.0
2020,Karnataka,Mandya,13.0,10.0,0.0,78.0
2020,Karnataka,Dakshina Kannada,15.0,0.0,5.0,15.0
2020,Karnataka,Mysuru,16.0,6.0,1.0,37.0
2020,Karnataka,Mysuru,11.0,10.0,2.0,46.0
2020,Karnataka,Raichur,12.0,1.0,17.0,85.0
2020,Karnataka,Bengaluru Urban,0.0,1.0,0.0,0.0
2020,Karnataka,Ramanagara,11.0,12.0,41.0,29.0
2020,Karnataka,Shivamogga,8.0,6.0,51.0,63.0
2020,Karnataka,Tumakuru,8.0,4.0,0.0,47.0
2020,Karnataka,Udupi,11.0,1.0,9.0,32.0
2020,Karnataka,Uttara Kannada,5.0,1.0,1.0,27.0
2020,Karnataka,Yadgir,12.0,1.0,4.0,42.0
2020,Karnataka,Belagavi,2.0,0.0,10.0,47.0
2020,Karnataka,Kalaburagi,3.0,0.0,6.0,51.0
2020,Kerala,Alappuzha,32.0,1.0,0.0,96.0
2020,Kerala,Ernakulam,43.0,0.0,3.0,72.0
2020,Kerala,Ernakulam,47.0,0.0,11.0,119.0
2020,Kerala,Idukki,27.0,1.0,2.0,55.0
2020,Kerala,Kannur,36.0,0.0,1.0,194.0
2020,Kerala,Kasaragod,46.0,0.0,0.0,76.0
2020,Kerala,Kollam,24.0,0.0,4.0,163.0
2020,Kerala,Kollam,28.0,0.0,0.0,137.0
2020,Kerala,Kottayam,26.0,0.0,6.0,77.0
2020,Kerala,Kozhikode,24.0,0.0,7.0,160.0
2020,Kerala,Kozhikode,26.0,0.0,7.0,251.0
2020,Kerala,Malappuram,49.0,0.0,11.0,455.0
2020,Kerala,Palakkad,48.0,2.0,16.0,166.0
2020,Kerala,Pathanamthitta,30.0,0.0,2.0,57.0
2020,Kerala,Thiruvananthapuram,0.0,0.0,0.0,0.0
2020,Kerala,Thrissur,28.0,0.0,0.0,154.0
2020,Kerala,Thrissur,26.0,1.0,7.0,131.0
2020,Kerala,Thiruvananthapuram,24.0,0.0,0.0,66.0
2020,Kerala,Thiruvananthapuram,44.0,1.0,4.0,203.0
2020,Kerala,Wayanad,27.0,0.0,2.0,75.0
2020,Kerala,Thiruvananthapuram,2.0,0.0,0.0,0.0
2020,Madhya Pradesh,Agar-Malwa,3.0,3.0,6.0,49.0
2020,Madhya Pradesh,Alirajpur,29.0,0.0,48.0,11.0
2020,Madhya Pradesh,Anuppur,46.0,6.0,70.0,70.0
2020,Madhya Pradesh,Ashoknagar,30.0,6.0,43.0,67.0
2020,Madhya Pradesh,Balaghat,69.0,14.0,150.0,204.0
2020,Madhya Pradesh,Barwani,35.0,4.0,0.0,54.0
2020,Madhya Pradesh,Betul,48.0,16.0,0.0,49.0
2020,Madhya Pradesh,Bhind,21.0,26.0,0.0,160.0
2020,Madhya Pradesh,Bhopal,120.0,13.0,265.0,310.0
2020,Madhya Pradesh,Bhopal,3.0,1.0,1.0,1.0
2020,Madhya Pradesh,Burhanpur,16.0,1.0,0.0,43.0
2020,Madhya Pradesh,Chhatarpur,52.0,24.0,2.0,82.0
2020,Madhya Pradesh,Chhindwara,53.0,22.0,124.0,68.0
2020,Madhya Pradesh,Damoh,34.0,14.0,145.0,103.0
2020,Madhya Pradesh,Datia,15.0,12.0,0.0,49.0
2020,Madhya Pradesh,Dewas,30.0,9.0,92.0,154.0
2020,Madhya Pradesh,Dhar,82.0,6.0,2.0,94.0
2020,Madhya Pradesh,Dindori,32.0,3.0,0.0,85.0
2020,Madhya Pradesh,Guna,65.0,3.0,86.0,111.0
2020,Madhya Pradesh,Gwalior,162.0,24.0,139.0,564.0
2020,Madhya Pradesh,Harda,27.0,0.0,2.0,38.0
2020,Madhya Pradesh,Narmadapuram,53.0,13.0,86.0,115.0
2020,Madhya Pradesh,Indore,147.0,28.0,398.0,455.0
2020,Madhya Pradesh,Indore,0.0,0.0,0.0,0.0
2020,Madhya Pradesh,Jabalpur,107.0,19.0,269.0,201.0
2020,Madhya Pradesh,Jabalpur,1.0,1.0,1.0,0.0
2020,Madhya Pradesh,Jhabua,16.0,0.0,67.0,11.0
2020,Madhya Pradesh,Katni,24.0,10.0,98.0,59.0
2020,Madhya Pradesh,Khandwa (East Nimar),28.0,11.0,90.0,45.0
2020,Madhya Pradesh,Khargone (West Nimar),48.0,4.0,24.0,49.0
2020,Madhya Pradesh,Mandla,21.0,2.0,104.0,49.0
2020,Madhya Pradesh,Mandsaur,23.0,8.0,56.0,40.0
2020,Madhya Pradesh,Morena,46.0,32.0,0.0,136.0
2020,Madhya Pradesh,Narsimhapur,27.0,12.0,85.0,28.0
2020,Madhya Pradesh,Neemuch,11.0,6.0,36.0,35.0
2020,Madhya Pradesh,Panna,23.0,13.0,129.0,71.0
2020,Madhya Pradesh,Raisen,51.0,16.0,94.0,96.0
2020,Madhya Pradesh,Rajgarh,57.0,13.0,1.0,159.0
2020,Madhya Pradesh,Ratlam,43.0,6.0,125.0,88.0
2020,Madhya Pradesh,Rewa,49.0,32.0,218.0,152.0
2020,Madhya Pradesh,Sagar,74.0,33.0,0.0,97.0
2020,Madhya Pradesh,Satna,51.0,20.0,0.0,118.0
2020,Madhya Pradesh,Seoni,36.0,4.0,0.0,117.0
2020,Madhya Pradesh,Shahdol,44.0,10.0,99.0,150.0
2020,Madhya Pradesh,Shajapur,33.0,7.0,29.0,60.0
2020,Madhya Pradesh,Sheopur,13.0,6.0,22.0,40.0
2020,Madhya Pradesh,Shivpuri,69.0,13.0,107.0,110.0
2020,Madhya Pradesh,Sidhi,18.0,10.0,1.0,93.0
2020,Madhya Pradesh,Sehore,49.0,5.0,0.0,75.0
2020,Madhya Pradesh,Singrauli,38.0,12.0,70.0,103.0
2020,Madhya Pradesh,Tikamgarh,24.0,26.0,38.0,32.0
2020,Madhya Pradesh,Ujjain,65.0,8.0,141.0,194.0
2020,Madhya Pradesh,Umaria,16.0,2.0,31.0,28.0
2020,Madhya Pradesh,Vidisha,42.0,13.0,98.0,115.0
2020,Madhya Pradesh,Indore,0.0,0.0,0.0,0.0
2020,Madhya Pradesh,Niwari,10.0,6.0,0.0,53.0
2020,Maharashtra,Ahmednagar,92.0,7.0,267.0,486.0
2020,Maharashtra,Akola,28.0,7.0,45.0,261.0
2020,Maharashtra,Amravati,53.0,0.0,46.0,72.0
2020,Maharashtra,Amravati,41.0,1.0,94.0,161.0
2020,Maharashtra,Chhatrapati Sambhajinagar,45.0,4.0,91.0,206.0
2020,Maharashtra,Chhatrapati Sambhajinagar,34.0,9.0,0.0,121.0
2020,Maharashtra,Beed,50.0,11.0,7.0,255.0
2020,Maharashtra,Bhandara,15.0,1.0,60.0,38.0
2020,Maharashtra,Buldhana,34.0,8.0,71.0,144.0
2020,Maharashtra,Chandrapur,45.0,3.0,113.0,127.0
2020,Maharashtra,Dhule,14.0,4.0,4.0,236.0
2020,Maharashtra,Gadchiroli,17.0,0.0,28.0,21.0
2020,Maharashtra,Gondia,18.0,2.0,36.0,11.0
2020,Maharashtra,Hingoli,14.0,6.0,13.0,71.0
2020,Maharashtra,Jalgaon,29.0,2.0,21.0,206.0
2020,Maharashtra,Jalna,36.0,12.0,0.0,191.0
2020,Maharashtra,Kolhapur,51.0,6.0,130.0,194.0
2020,Maharashtra,Latur,25.0,7.0,74.0,131.0
2020,Maharashtra,Mumbai,322.0,12.0,765.0,501.0
2020,Maharashtra,Mumbai,1.0,0.0,1.0,0.0
2020,Maharashtra,Nagpur,79.0,8.0,243.0,118.0
2020,Maharashtra,Nagpur,1.0,0.0,0.0,0.0
2020,Maharashtra,Nagpur,34.0,3.0,1.0,16.0
2020,Maharashtra,Nanded,39.0,6.0,63.0,242.0
2020,Maharashtra,Nandurbar,17.0,1.0,2.0,50.0
2020,Maharashtra,Nashik,25.0,0.0,0.0,202.0
2020,Maharashtra,Nashik,34.0,7.0,197.0,324.0
2020,Maharashtra,Mumbai Suburban,57.0,1.0,146.0,94.0
2020,Maharashtra,Dharashiv,20.0,6.0,50.0,67.0
2020,Maharashtra,Palghar,30.0,0.0,0.0,22.0
2020,Maharashtra,Parbhani,32.0,3.0,29.0,115.0
2020,Maharashtra,Pune,59.0,6.0,254.0,245.0
2020,Maharashtra,Pune,1.0,0.0,0.0,0.0
2020,Maharashtra,Pune,81.0,4.0,271.0,227.0
2020,Maharashtra,Raigad,18.0,0.0,56.0,34.0
2020,Maharashtra,Ratnagiri,10.0,0.0,33.0,12.0
2020,Maharashtra,Sangli,38.0,7.0,133.0,103.0
2020,Maharashtra,Satara,49.0,4.0,141.0,168.0
2020,Maharashtra,Sindhudurg,6.0,0.0,13.0,0.0
2020,Maharashtra,Solapur,19.0,1.0,60.0,86.0
2020,Maharashtra,Solapur,74.0,2.0,133.0,136.0
2020,Maharashtra,Thane,81.0,11.0,388.0,259.0
2020,Maharashtra,Thane,23.0,0.0,23.0,38.0
2020,Maharashtra,Wardha,24.0,2.0,100.0,48.0
2020,Maharashtra,Washim,24.0,12.0,0.0,181.0
2020,Maharashtra,Yavatmal,43.0,6.0,104.0,231.0
2020,Maharashtra,Pune,92.0,5.0,54.0,185.0
2020,Maharashtra,Chhatrapati Sambhajinagar,0.0,0.0,3.0,0.0
2020,Maharashtra,Thane,87.0,0.0,245.0,93.0
2020,Manipur,Bishnupur,4.0,1.0,1.0,1.0
2020,Manipur,Chandel,0.0,0.0,0.0,0.0
2020,Manipur,Churachandpur,0.0,0.0,0.0,0.0
2020,Manipur,Imphal West,0.0,0.0,0.0,0.0
2020,Manipur,Imphal East,3.0,0.0,0.0,2.0
2020,Manipur,Imphal West,10.0,0.0,0.0,1.0
2020,Manipur,Senapati,1.0,0.0,0.0,0.0
2020,Manipur,Tamenglong,0.0,0.0,0.0,0.0
2020,Manipur,Thoubal,5.0,0.0,0.0,1.0
2020,Manipur,Ukhrul,0.0,0.0,0.0,0.0
2020,Manipur,Kakching,6.0,0.0,0.0,1.0
2020,Manipur,Kamjong,0.0,0.0,0.0,0.0
2020,Manipur,Kangpokpi,0.0,0.0,0.0,0.0
2020,Manipur,Jiribam,0.0,0.0,0.0,1.0
2020,Manipur,Noney,0.0,0.0,0.0,0.0
2020,Manipur,Pherzawl,0.0,0.0,0.0,0.0
2020,Manipur,Tengnoupal,1.0,0.0,0.0,0.0
2020,Manipur,Imphal West,0.0,0.0,0.0,0.0
2020,Meghalaya,East Garo Hills,2.0,0.0,0.0,0.0
2020,Meghalaya,South Garo Hills,1.0,0.0,0.0,0.0
2020,Meghalaya,South West Garo Hills,3.0,0.0,0.0,0.0
2020,Meghalaya,West Garo Hills,6.0,0.0,0.0,9.0
2020,Meghalaya,West Jaintia Hills,5.0,0.0,1.0,0.0
2020,Meghalaya,East Jaintia Hills,7.0,0.0,10.0,0.0
2020,Meghalaya,East Khasi Hills,12.0,1.0,0.0,2.0
2020,Meghalaya,South West Khasi Hills,2.0,0.0,1.0,0.0
2020,Meghalaya,West Khasi Hills,12.0,0.0,0.0,2.0
2020,Meghalaya,Ri Bhoi,13.0,0.0,0.0,3.0
2020,Meghalaya,East Khasi Hills,0.0,0.0,0.0,0.0
2020,Mizoram,Aizawl,12.0,0.0,0.0,5.0
2020,Mizoram,Champhai,1.0,0.0,0.0,0.0
2020,Mizoram,Kolasib,2.0,0.0,0.0,1.0
2020,Mizoram,Lawngtlai,0.0,0.0,0.0,0.0
2020,Mizoram,Lunglei,0.0,0.0,0.0,0.0
2020,Mizoram,Mamit,1.0,0.0,1.0,0.0
2020,Mizoram,Siaha,0.0,0.0,0.0,0.0
2020,Mizoram,Serchhip,0.0,0.0,0.0,0.0
2020,Mizoram,Aizawl,0.0,0.0,0.0,0.0
2020,Mizoram,Saitual,0.0,0.0,0.0,0.0
2020,Mizoram,Khawzawl,2.0,0.0,0.0,1.0
2020,Mizoram,Hnahthial,0.0,0.0,0.0,0.0
2020,Mizoram,Aizawl,0.0,0.0,0.0,0.0
2020,Nagaland,Dimapur,2.0,0.0,3.0,1.0
2020,Nagaland,Kiphire,0.0,0.0,0.0,0.0
2020,Nagaland,Kohima,0.0,0.0,0.0,0.0
2020,Nagaland,Longleng,0.0,0.0,0.0,0.0
2020,Nagaland,Mokokchung,0.0,0.0,0.0,0.0
2020,Nagaland,Mon,0.0,0.0,2.0,0.0
2020,Nagaland,Peren,0.0,0.0,0.0,0.0
2020,Nagaland,Phek,1.0,0.0,0.0,0.0
2020,Nagaland,Tuensang,0.0,1.0,0.0,0.0
2020,Nagaland,Wokha,0.0,0.0,0.0,0.0
2020,Nagaland,Zunheboto,0.0,0.0,0.0,1.0
2020,Odisha,Anugul,46.0,7.0,125.0,290.0
2020,Odisha,Baleshwar,65.0,32.0,213.0,406.0
2020,Odisha,Bargarh,34.0,8.0,66.0,45.0
2020,Odisha,Baleshwar,32.0,6.0,62.0,108.0
2020,Odisha,Bhadrak,34.0,23.0,221.0,112.0
2020,Odisha,Balangir,25.0,4.0,108.0,124.0
2020,Odisha,Boudh,11.0,4.0,28.0,38.0
2020,Odisha,Cuttack,37.0,26.0,141.0,52.0
2020,Odisha,Khordha,49.0,11.0,154.0,89.0
2020,Odisha,Cuttack,20.0,5.0,130.0,109.0
2020,Odisha,Deogarh,16.0,2.0,16.0,36.0
2020,Odisha,Dhenkanal,44.0,6.0,81.0,99.0
2020,Odisha,Gajapati,9.0,1.0,35.0,21.0
2020,Odisha,Ganjam,56.0,10.0,52.0,158.0
2020,Odisha,Jagatsinghapur,40.0,23.0,137.0,89.0
2020,Odisha,Jajapur,57.0,34.0,202.0,93.0
2020,Odisha,Jharsuguda,27.0,3.0,54.0,56.0
2020,Odisha,Kalahandi,38.0,3.0,127.0,101.0
2020,Odisha,Kandhamal,47.0,3.0,66.0,56.0
2020,Odisha,Kendrapara,37.0,21.0,176.0,248.0
2020,Odisha,Kendujhar,33.0,6.0,83.0,100.0
2020,Odisha,Khordha,17.0,16.0,72.0,62.0
2020,Odisha,Koraput,33.0,0.0,97.0,103.0
2020,Odisha,Malkangiri,15.0,3.0,80.0,75.0
2020,Odisha,Mayurbhanj,138.0,7.0,271.0,294.0
2020,Odisha,Nayagarh,18.0,16.0,68.0,42.0
2020,Odisha,Nabarangpur,26.0,3.0,101.0,91.0
2020,Odisha,Nuapada,3.0,0.0,51.0,26.0
2020,Odisha,Puri,53.0,20.0,177.0,123.0
2020,Odisha,Rayagada,22.0,3.0,76.0,93.0
2020,Odisha,Sundargarh,39.0,6.0,90.0,73.0
2020,Odisha,Sambalpur,31.0,5.0,76.0,136.0
2020,Odisha,Sonepur,12.0,3.0,17.0,11.0
2020,Odisha,Cuttack,2.0,0.0,0.0,1.0
2020,Odisha,Sundargarh,0.0,0.0,2.0,1.0
2020,Odisha,Sundargarh,28.0,0.0,57.0,98.0
2020,Punjab,Amritsar,19.0,2.0,0.0,37.0
2020,Punjab,Barnala,8.0,3.0,0.0,15.0
2020,Punjab,Gurdaspur,7.0,2.0,0.0,36.0
2020,Punjab,Bathinda,33.0,3.0,4.0,46.0
2020,Punjab,Amritsar,15.0,2.0,1.0,60.0
2020,Punjab,Jalandhar,9.0,4.0,2.0,94.0
2020,Punjab,Ludhiana,36.0,3.0,0.0,104.0
2020,Punjab,Faridkot,10.0,1.0,0.0,12.0
2020,Punjab,Fatehgarh Sahib,9.0,1.0,0.0,41.0
2020,Punjab,Fazilka,38.0,1.0,0.0,47.0
2020,Punjab,Patiala,0.0,0.0,0.0,0.0
2020,Punjab,Gurdaspur,10.0,2.0,0.0,52.0
2020,Punjab,Hoshiarpur,21.0,2.0,2.0,97.0
2020,Punjab,Jalandhar,16.0,0.0,0.0,33.0
2020,Punjab,Kapurthala,13.0,1.0,0.0,20.0
2020,Punjab,Ludhiana,9.0,1.0,0.0,14.0
2020,Punjab,Ludhiana,7.0,4.0,0.0,10.0
2020,Punjab,Mansa,17.0,3.0,0.0,17.0
2020,Punjab,Moga,9.0,1.0,1.0,16.0
2020,Punjab,Sri Muktsar Sahib,21.0,2.0,1.0,23.0
2020,Punjab,Pathankot,15.0,1.0,0.0,31.0
2020,Punjab,Patiala,19.0,6.0,0.0,112.0
2020,Punjab,Rupnagar,14.0,0.0,0.0,27.0
2020,Punjab,Sangrur,21.0,2.0,0.0,58.0
2020,Punjab,Tarn Taran,14.0,4.0,0.0,22.0
2020,Punjab,S.A.S Nagar,0.0,0.0,0.0,0.0
2020,Punjab,S.A.S Nagar,0.0,0.0,0.0,0.0
2020,Punjab,S.A.S Nagar,1.0,0.0,0.0,105.0
